eval_id,mapping_file,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_group,provider_group_source,provider_group_confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer,source_llm_chess_model
arc_agi_2,arc_agi_2.csv,arc_agi_2:0028:gpt_5_5_pro_high,GPT-5.5 Pro (High),,GPT-5.5 Pro (High),unmatched,qa_passed,high,OpenAI,mapping_provider_or_family,medium,OpenAI,2026-04-23,,reasoning_or_configured,high,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching family/version exists in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0029:gpt_5_5_pro_xhigh,GPT-5.5 Pro (xHigh),,GPT-5.5 Pro (xHigh),unmatched,qa_passed,high,OpenAI,mapping_provider_or_family,medium,OpenAI,2026-04-23,,reasoning_or_configured,xhigh,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching family/version exists in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0002:grok_4_5_high,Grok 4.5 (High),,Grok 4.5 (High),unmatched,reviewed_2026_07_arc_refresh,high,xAI,mapping_provider_or_family,medium,xAI,2026-07-16,,reasoning_or_configured,high,,,,arc_leaderboard_row; arc_evaluations_json; model_identity_review; llm_chess_inventory,LLM Chess has no Grok 4.5 run; grok-4.3-high and the grok-4-20 entries are different releases. The vals_index mapping holds grok/grok-4.5 unmatched on the same grounds.,Revisit once a Grok 4.5 run exists in elo_refined.csv.,cross_ref_refresh_jul_2026,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0004:grok_4_5_low,Grok 4.5 (Low),,Grok 4.5 (Low),unmatched,reviewed_2026_07_arc_refresh,high,xAI,mapping_provider_or_family,medium,xAI,2026-07-16,,reasoning_or_configured,low,,,,arc_leaderboard_row; arc_evaluations_json; model_identity_review; llm_chess_inventory,LLM Chess has no Grok 4.5 run; grok-4.3-high and the grok-4-20 entries are different releases. The vals_index mapping holds grok/grok-4.5 unmatched on the same grounds.,Revisit once a Grok 4.5 run exists in elo_refined.csv.,cross_ref_refresh_jul_2026,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0003:grok_4_5_medium,Grok 4.5 (Medium),,Grok 4.5 (Medium),unmatched,reviewed_2026_07_arc_refresh,high,xAI,mapping_provider_or_family,medium,xAI,2026-07-16,,reasoning_or_configured,medium,,,,arc_leaderboard_row; arc_evaluations_json; model_identity_review; llm_chess_inventory,LLM Chess has no Grok 4.5 run; grok-4.3-high and the grok-4-20 entries are different releases. The vals_index mapping holds grok/grok-4.5 unmatched on the same grounds.,Revisit once a Grok 4.5 run exists in elo_refined.csv.,cross_ref_refresh_jul_2026,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0005:inkling,Inkling,,Inkling,unmatched,reviewed_2026_07_arc_refresh,high,Thinking Machines,mapping_provider_or_family,low,Thinking Machines,2026-07-15,,unknown,,,,,arc_leaderboard_row; arc_evaluations_json; model_identity_review; llm_chess_inventory,Thinking Machines Inkling has no counterpart anywhere in elo_refined.csv. The vals_index mapping holds thinkingmachines/inkling unmatched on the same grounds.,Revisit once an Inkling run exists in elo_refined.csv.,cross_ref_refresh_jul_2026,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0134:magistral_medium,Magistral Medium,,Magistral Medium,unmatched,qa_passed,high,Mistral,mapping_provider_or_family,medium,Mistral,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Magistral Medium row exists in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0135:magistral_medium_thinking,Magistral Medium (Thinking),,Magistral Medium (Thinking),unmatched,qa_passed,high,Mistral,mapping_provider_or_family,medium,Mistral,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Magistral Medium reasoning row exists in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0124:qwen3_235b_a22b_instruct_25_07,Qwen3-235b-a22b Instruct (25/07),,Qwen3-235b-a22b Instruct (25/07),unmatched,qa_passed,high,Alibaba,mapping_provider_or_family,medium,Alibaba,2025-07-25,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,No matching Qwen3 235B row exists in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0132:o3_pro_high,o3-Pro (High),,o3-Pro (High),unmatched,qa_passed,high,OpenAI,mapping_provider_or_family,medium,OpenAI,2025-06-10,,reasoning_or_configured,high,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0130:o3_pro_low,o3-Pro (Low),,o3-Pro (Low),unmatched,qa_passed,high,OpenAI,mapping_provider_or_family,medium,OpenAI,2025-06-10,,reasoning_or_configured,low,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0131:o3_pro_medium,o3-Pro (Medium),,o3-Pro (Medium),unmatched,qa_passed,high,OpenAI,mapping_provider_or_family,medium,OpenAI,2025-06-10,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0036:anthropic_claude_3_7_sonnet_thinking_reasoning_default,anthropic/claude-3.7-sonnet:thinking@reasoning=default,,anthropic/claude-3.7-sonnet:thinking@reasoning=default,ambiguous,reviewed_2026_05,low,Anthropic,mapping_provider_or_family,medium,anthropic,bullshit_bench_v2_2026_05,reasoning=default,unknown,,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-3.7-sonnet:thinking identity/config against elo is genuinely uncertain; held out of analysis.,Thinking budget unspecified; elo has 1k/2k/5k/10k budgets with no clear default.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0161:google_gemma_3_27b_it_reasoning_default,google/gemma-3-27b-it@reasoning=default,,google/gemma-3-27b-it@reasoning=default,ambiguous,reviewed_2026_05,low,Google,mapping_provider_or_family,medium,google,bullshit_bench_v2_2026_05,reasoning=default,unknown,,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench google/gemma-3-27b-it identity/config against elo is genuinely uncertain; held out of analysis.,elo has only a local iq4_xs quant of gemma-3-27b (null elo); hosted vs quant held ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0083:nvidia_nemotron_3_nano_30b_a3b_free_reasoning_none,nvidia/nemotron-3-nano-30b-a3b:free@reasoning=none,,nvidia/nemotron-3-nano-30b-a3b:free@reasoning=none,ambiguous,reviewed_2026_05,low,nvidia,mapping_provider_or_family,low,nvidia,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench nvidia/nemotron-3-nano-30b-a3b:free identity/config against elo is genuinely uncertain; held out of analysis.,Hosted full-precision Nemotron-3-Nano vs the local q3_k_l quant in elo; quantization gap held ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0138:nvidia_nemotron_3_nano_30b_a3b_free_reasoning_xhigh,nvidia/nemotron-3-nano-30b-a3b:free@reasoning=xhigh,,nvidia/nemotron-3-nano-30b-a3b:free@reasoning=xhigh,ambiguous,reviewed_2026_05,low,nvidia,mapping_provider_or_family,low,nvidia,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench nvidia/nemotron-3-nano-30b-a3b:free identity/config against elo is genuinely uncertain; held out of analysis.,Hosted full-precision Nemotron-3-Nano vs the local q3_k_l quant in elo; quantization gap held ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0029:x_ai_grok_4_20_beta_reasoning_low,x-ai/grok-4.20-beta@reasoning=low,,x-ai/grok-4.20-beta@reasoning=low,ambiguous,reviewed_2026_05,low,x-ai,mapping_provider_or_family,low,x-ai,bullshit_bench_v2_2026_05,reasoning=low,reasoning_or_configured,low,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench x-ai/grok-4.20-beta identity/config against elo is genuinely uncertain; held out of analysis.,Preview 'beta' tag and effort levels (low/xhigh) do not cleanly equal the released grok-4-20-reasoning run; held ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0026:x_ai_grok_4_20_beta_reasoning_xhigh,x-ai/grok-4.20-beta@reasoning=xhigh,,x-ai/grok-4.20-beta@reasoning=xhigh,ambiguous,reviewed_2026_05,low,x-ai,mapping_provider_or_family,low,x-ai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench x-ai/grok-4.20-beta identity/config against elo is genuinely uncertain; held out of analysis.,Preview 'beta' tag and effort levels (low/xhigh) do not cleanly equal the released grok-4-20-reasoning run; held ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0157:ai21_jamba_large_1_7_reasoning_default,ai21/jamba-large-1.7@reasoning=default,,ai21/jamba-large-1.7@reasoning=default,unmatched,reviewed_2026_05,none,ai21,mapping_provider_or_family,low,ai21,bullshit_bench_v2_2026_05,reasoning=default,unknown,,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench ai21/jamba-large-1.7 reasoning=default.,No AI21 Jamba models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0043:anthropic_claude_opus_4_1_reasoning_high,anthropic/claude-opus-4.1@reasoning=high,,anthropic/claude-opus-4.1@reasoning=high,unmatched,reviewed_2026_05,none,Anthropic,mapping_provider_or_family,medium,anthropic,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench anthropic/claude-opus-4.1 reasoning=high.,No reasoning opus-4-1 run in elo; only the high reasoning row is unmatched.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0007:anthropic_claude_opus_4_7_reasoning_none,anthropic/claude-opus-4.7@reasoning=none,,anthropic/claude-opus-4.7@reasoning=none,unmatched,reviewed_2026_05,none,Anthropic,mapping_provider_or_family,medium,anthropic,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench anthropic/claude-opus-4.7 reasoning=none.,none row has no non-reasoning opus-4.7 counterpart; max mapped to the adaptive-thinking-high run (effort label differs).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0000:anthropic_claude_opus_4_8_reasoning_none,anthropic/claude-opus-4.8@reasoning=none,,anthropic/claude-opus-4.8@reasoning=none,unmatched,reviewed_2026_07_reasoning_rule,none,Anthropic,mapping_provider_or_family,medium,anthropic,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,"No kind-compatible elo counterpart for BullshitBench anthropic/claude-opus-4.8 reasoning=none. Claude Opus 4.8 is in elo_refined.csv only as claude-opus-4-8_adaptive-thinking-high, a reasoning run. reasoning=none is a reasoning-kind difference rather than an effort difference, so the direction-aware nearest-tier rule does not reach it: mapping across the kind boundary would change which model is being compared. Held for the same reason as the claude-opus-4.7@reasoning=none row.","Opus 4.8 has no non-reasoning LLM Chess run, so the none row has no kind-compatible counterpart. Every other mapped reasoning=none row in this file targets a non-reasoning player (claude-sonnet-4-6, claude-opus-4-6, gpt-5.2-chat, grok-4-1-fast-non-reasoning, and so on). Revisit only if a non-reasoning Opus 4.8 run is added; the sibling reasoning=xhigh row is mapped and unaffected.",cross_ref_reasoning_rule_2026_07,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0108:arcee_ai_trinity_large_thinking_reasoning_minimal,arcee-ai/trinity-large-thinking@reasoning=minimal,,arcee-ai/trinity-large-thinking@reasoning=minimal,unmatched,reviewed_2026_05,none,arcee-ai,mapping_provider_or_family,low,arcee-ai,bullshit_bench_v2_2026_05,reasoning=minimal,reasoning_or_configured,minimal,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench arcee-ai/trinity-large-thinking reasoning=minimal.,No Arcee models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0120:arcee_ai_trinity_large_thinking_reasoning_xhigh,arcee-ai/trinity-large-thinking@reasoning=xhigh,,arcee-ai/trinity-large-thinking@reasoning=xhigh,unmatched,reviewed_2026_05,none,arcee-ai,mapping_provider_or_family,low,arcee-ai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench arcee-ai/trinity-large-thinking reasoning=xhigh.,No Arcee models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0151:baidu_ernie_4_5_300b_a47b_reasoning_default,baidu/ernie-4.5-300b-a47b@reasoning=default,,baidu/ernie-4.5-300b-a47b@reasoning=default,unmatched,reviewed_2026_05,none,baidu,mapping_provider_or_family,low,baidu,bullshit_bench_v2_2026_05,reasoning=default,unknown,,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench baidu/ernie-4.5-300b-a47b reasoning=default.,No Baidu ERNIE models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0148:baidu_ernie_4_5_vl_424b_a47b_reasoning_none,baidu/ernie-4.5-vl-424b-a47b@reasoning=none,,baidu/ernie-4.5-vl-424b-a47b@reasoning=none,unmatched,reviewed_2026_05,none,baidu,mapping_provider_or_family,low,baidu,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench baidu/ernie-4.5-vl-424b-a47b reasoning=none.,No Baidu ERNIE models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0133:baidu_ernie_4_5_vl_424b_a47b_reasoning_xhigh,baidu/ernie-4.5-vl-424b-a47b@reasoning=xhigh,,baidu/ernie-4.5-vl-424b-a47b@reasoning=xhigh,unmatched,reviewed_2026_05,none,baidu,mapping_provider_or_family,low,baidu,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench baidu/ernie-4.5-vl-424b-a47b reasoning=xhigh.,No Baidu ERNIE models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0124:bytedance_seed_seed_1_6_reasoning_high,bytedance-seed/seed-1.6@reasoning=high,,bytedance-seed/seed-1.6@reasoning=high,unmatched,reviewed_2026_05,none,bytedance-seed,mapping_provider_or_family,low,bytedance-seed,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench bytedance-seed/seed-1.6 reasoning=high.,No ByteDance Seed models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0128:bytedance_seed_seed_1_6_reasoning_none,bytedance-seed/seed-1.6@reasoning=none,,bytedance-seed/seed-1.6@reasoning=none,unmatched,reviewed_2026_05,none,bytedance-seed,mapping_provider_or_family,low,bytedance-seed,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench bytedance-seed/seed-1.6 reasoning=none.,No ByteDance Seed models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0155:deepseek_deepseek_chat_reasoning_default,deepseek/deepseek-chat@reasoning=default,,deepseek/deepseek-chat@reasoning=default,unmatched,reviewed_2026_05,none,DeepSeek,mapping_provider_or_family,medium,deepseek,bullshit_bench_v2_2026_05,reasoning=default,unknown,,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench deepseek/deepseek-chat reasoning=default.,deepseek-chat (V3 chat endpoint) has no exact label in elo; version ambiguous.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0115:deepseek_deepseek_v3_2_reasoning_high,deepseek/deepseek-v3.2@reasoning=high,,deepseek/deepseek-v3.2@reasoning=high,unmatched,reviewed_2026_05,none,DeepSeek,mapping_provider_or_family,medium,deepseek,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench deepseek/deepseek-v3.2 reasoning=high.,high is a reasoning run; no reasoning V3.2 in elo (only deepseek-V3.2_non-reasoning).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0097:deepseek_deepseek_v4_flash_reasoning_none,deepseek/deepseek-v4-flash@reasoning=none,,deepseek/deepseek-v4-flash@reasoning=none,unmatched,reviewed_2026_05,none,DeepSeek,mapping_provider_or_family,medium,deepseek,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench deepseek/deepseek-v4-flash reasoning=none.,No DeepSeek V4 family in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0126:deepseek_deepseek_v4_flash_reasoning_xhigh,deepseek/deepseek-v4-flash@reasoning=xhigh,,deepseek/deepseek-v4-flash@reasoning=xhigh,unmatched,reviewed_2026_05,none,DeepSeek,mapping_provider_or_family,medium,deepseek,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench deepseek/deepseek-v4-flash reasoning=xhigh.,No DeepSeek V4 family in elo.,cross_ref_bullshit_bench_2026_05,
